time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-04T19:16:57.420Z,35.6976667,-117.5266667,2.06,2.47,ml,30,60,0.1227,0.18,ci,ci38443847,2019-07-04T19:27:47.120Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.71,0.141,25,automatic,ci,ci
2019-07-04T19:16:06.200Z,35.721,-117.5665,0.12,2.5,ml,26,57,0.1588,0.16,ci,ci38443839,2019-07-05T03:12:12.899Z,"15km NE of Ridgecrest, CA",earthquake,0.25,31.61,0.136,25,automatic,ci,ci
2019-07-04T19:14:59.490Z,35.652668,-117.5393295,1.65,3,ml,46,44,0.09115,0.15,ci,ci38443831,2019-07-04T22:44:36.234Z,"13km ENE of Ridgecrest, CA",earthquake,0.17,0.49,0.214,25,reviewed,ci,ci
2019-07-04T19:10:19.790Z,35.6938324,-117.4944992,0.97,3.26,ml,57,47,0.1103,0.18,ci,ci38443823,2019-07-05T03:23:08.049Z,"12km SW of Searles Valley, CA",earthquake,0.16,0.43,0.198,22,reviewed,ci,ci
2019-07-04T19:10:13.278Z,62.0265,-151.4927,69.5,2.8,ml,,,,0.47,ak,ak0198i9slzx,2019-07-04T19:22:12.635Z,"79km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-04T19:02:24.640Z,35.645,-117.5373333,0.01,2.56,ml,24,60,0.08459,0.19,ci,ci38443775,2019-07-05T05:10:59.273Z,"13km ENE of Ridgecrest, CA",earthquake,0.28,31.61,0.132,25,automatic,ci,ci
2019-07-04T19:00:09.510Z,35.7099991,-117.5561676,0.1,3.21,ml,33,73,0.1451,0.14,ci,ci38443751,2019-07-06T21:58:17.513Z,"15km NE of Ridgecrest, CA",earthquake,0.19,0.45,0.188,23,reviewed,ci,ci
2019-07-04T18:59:54.330Z,35.7165,-117.5541667,0.06,2.46,ml,20,84,0.2221,0.19,ci,ci38443743,2019-07-06T04:23:44.606Z,"15km WSW of Searles Valley, CA",earthquake,0.31,31.61,0.11,15,automatic,ci,ci
2019-07-04T18:58:07.790Z,35.7266667,-117.5651667,0.09,2.85,ml,16,86,0.1631,0.15,ci,ci38443727,2019-07-04T21:36:09.153Z,"15km WSW of Searles Valley, CA",earthquake,0.31,31.61,0.023,4,automatic,ci,ci
2019-07-04T18:56:06.420Z,35.716,-117.56,1.92,4.58,mw,82,36,0.1041,0.17,ci,ci38443719,2019-07-07T17:50:11.639Z,"15km NE of Ridgecrest, CA",earthquake,0.09,0.21,,6,reviewed,ci,ci
2019-07-04T18:55:27.790Z,35.6738333,-117.4893333,9.23,3.07,ml,21,85,0.0899,0.18,ci,ci38443711,2019-07-04T22:47:21.157Z,"13km SW of Searles Valley, CA",earthquake,0.36,1.04,0.068,8,reviewed,ci,ci
2019-07-04T18:54:13.880Z,35.598999,-117.6016693,2.32,3.92,mlr,68,28,0.1144,0.15,ci,ci38443703,2019-07-06T05:52:12.965Z,"7km ESE of Ridgecrest, CA",earthquake,0.15,0.44,0.222,15,reviewed,ci,ci
2019-07-04T18:53:27.460Z,35.7276649,-117.5641632,1.62,3.34,ml,40,57,0.1635,0.16,ci,ci38443695,2019-07-04T22:49:09.611Z,"15km WSW of Searles Valley, CA",earthquake,0.17,0.48,0.218,21,reviewed,ci,ci
2019-07-04T18:52:56.130Z,35.741,-117.561,0.23,2.93,ml,19,87,0.1739,0.13,ci,ci38443687,2019-07-04T21:00:33.907Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.61,0.164,25,automatic,ci,ci
2019-07-04T18:52:13.530Z,35.6543333,-117.5398333,0.88,2.78,ml,28,60,0.09264,0.17,ci,ci38443679,2019-07-05T03:21:31.915Z,"13km ENE of Ridgecrest, CA",earthquake,0.24,0.82,0.124,26,automatic,ci,ci
2019-07-04T18:50:16.010Z,35.6764984,-117.5,0.91,3.55,ml,42,66,0.09494,0.26,ci,ci38443671,2019-07-05T18:52:39.248Z,"13km SW of Searles Valley, CA",earthquake,0.25,0.53,0.156,23,automatic,ci,ci
2019-07-04T18:50:07.160Z,35.641,-117.5626667,8.95,2.73,ml,23,59,0.09828,0.18,ci,ci38443663,2019-07-06T04:59:31.694Z,"10km ENE of Ridgecrest, CA",earthquake,0.27,0.86,0.24,13,automatic,ci,ci
2019-07-04T18:47:06.600Z,35.675499,-117.4885025,7.04,4.34,mw,68,47,0.09135,0.2,ci,ci38443647,2019-07-06T05:49:55.860Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.84,,4,automatic,ci,ci
2019-07-04T18:44:24.830Z,35.7186661,-117.5626678,-0.15,3.01,ml,40,57,0.1552,0.14,ci,ci38443631,2019-07-04T22:47:00.649Z,"15km NE of Ridgecrest, CA",earthquake,0.18,0.4,0.194,25,reviewed,ci,ci
2019-07-04T18:41:14.300Z,35.6751671,-117.5148315,1.73,3.24,ml,16,137,0.09832,0.14,ci,ci38443615,2019-07-05T09:17:07.890Z,"14km SW of Searles Valley, CA",earthquake,0.34,1.1,0.202,7,reviewed,ci,ci
2019-07-04T18:39:44.440Z,35.6013333,-117.597,2.81,4.59,mw,48,39,0.1109,0.14,ci,ci38443607,2019-07-08T15:54:03.134Z,"7km ESE of Ridgecrest, CA",earthquake,0.13,0.43,,4,reviewed,ci,ci
2019-07-04T18:38:45.650Z,35.7046661,-117.496666,3.96,2.69,ml,33,63,0.1212,0.17,ci,ci38443599,2019-07-04T20:49:51.085Z,"11km SW of Searles Valley, CA",earthquake,0.29,0.91,0.147,27,automatic,ci,ci
2019-07-04T18:37:31.500Z,35.72,-117.5723333,1.34,2.64,ml,24,66,0.1606,0.17,ci,ci38443591,2019-07-04T21:02:58.687Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.84,0.112,24,automatic,ci,ci
2019-07-04T18:35:44.040Z,35.7215,-117.5655,0.16,2.5,ml,17,130,0.1588,0.18,ci,ci38443575,2019-07-04T18:39:39.830Z,"15km NE of Ridgecrest, CA",earthquake,0.43,31.61,0.262,26,automatic,ci,ci
2019-07-04T18:34:04.280Z,35.6485,-117.5455,1.01,2.49,ml,18,78,0.09183,0.13,ci,ci38443559,2019-07-04T21:15:55.347Z,"12km ENE of Ridgecrest, CA",earthquake,0.24,0.64,0.146,26,automatic,ci,ci
2019-07-04T18:28:43.610Z,35.6661667,-117.5723333,4.05,3.85,mlr,50,42,0.1199,0.17,ci,ci38443543,2019-07-05T18:33:37.203Z,"11km ENE of Ridgecrest, CA",earthquake,0.13,0.48,0.191,22,reviewed,ci,ci
2019-07-04T18:27:59.190Z,35.7426667,-117.5565,1.45,4.14,mlr,61,44,0.1737,0.17,ci,ci38443535,2019-07-05T18:30:50.062Z,"14km WSW of Searles Valley, CA",earthquake,0.13,0.41,0.259,15,reviewed,ci,ci
2019-07-04T18:27:26.710Z,35.6738319,-117.5175018,1.57,3.29,ml,55,45,0.0981,0.18,ci,ci38443527,2019-07-04T22:47:34.990Z,"15km SW of Searles Valley, CA",earthquake,0.17,0.47,0.209,24,reviewed,ci,ci
2019-07-04T18:26:03.680Z,35.6646652,-117.5261688,1.2,3.12,ml,49,61,0.0938,0.15,ci,ci38443519,2019-07-06T19:30:26.493Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.55,0.2,24,reviewed,ci,ci
2019-07-04T18:21:25.340Z,35.6793333,-117.5173333,1.99,2.61,ml,22,119,0.1029,0.15,ci,ci38443495,2019-07-04T21:10:07.725Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.79,0.12,26,automatic,ci,ci
2019-07-04T18:21:01.560Z,-4.2356,-80.2834,75.74,4.9,mb,,145,2.034,0.61,us,us70004a2l,2019-07-05T00:04:12.397Z,"39km WSW of Celica, Ecuador",earthquake,9.4,7.7,0.071,62,reviewed,us,us
2019-07-04T18:18:45.740Z,35.6375008,-117.6143341,5.97,3.28,ml,48,48,0.134,0.16,ci,ci38443487,2019-07-05T00:49:47.845Z,"6km ENE of Ridgecrest, CA",earthquake,0.17,0.84,0.247,19,reviewed,ci,ci
2019-07-04T18:17:15.140Z,35.7171667,-117.5456667,1.43,2.85,ml,22,77,0.147,0.19,ci,ci38443471,2019-07-04T22:28:48.295Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.79,0.104,25,reviewed,ci,ci
2019-07-04T18:16:33.510Z,35.7233315,-117.5403366,1.22,3.04,ml,33,59,0.1506,0.16,ci,ci38443463,2019-07-05T21:04:46.040Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.59,0.276,33,reviewed,ci,ci
2019-07-04T18:12:51.990Z,35.6676674,-117.5684967,2.6,3.36,ml,45,43,0.1186,0.18,ci,ci38443431,2019-07-05T00:56:30.198Z,"11km ENE of Ridgecrest, CA",earthquake,0.19,0.77,0.204,21,reviewed,ci,ci
2019-07-04T18:11:22.750Z,35.6036667,-117.6086667,2.04,2.79,ml,18,86,0.1206,0.11,ci,ci38443423,2019-07-05T01:04:27.704Z,"6km ESE of Ridgecrest, CA",earthquake,0.17,0.42,0.213,31,automatic,ci,ci
2019-07-04T18:10:32.740Z,35.6593323,-117.5381699,8.47,3.46,ml,53,44,0.09546,0.19,ci,ci38443415,2019-07-04T22:30:42.574Z,"13km ENE of Ridgecrest, CA",earthquake,0.18,0.56,0.203,20,reviewed,ci,ci
2019-07-04T18:07:09.180Z,35.5998344,-117.6226654,-0.4,3.5,mlr,37,35,0.1295,0.24,ci,ci38443391,2019-07-05T18:08:13.388Z,"5km ESE of Ridgecrest, CA",earthquake,0.23,0.59,0.193,23,reviewed,ci,ci
2019-07-04T18:06:16.110Z,35.6599998,-117.527832,1.18,3.78,mlr,61,61,0.09076,0.18,ci,ci38443383,2019-07-05T18:18:59.805Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.44,0.212,17,reviewed,ci,ci
2019-07-04T18:05:41.530Z,35.7135,-117.5318333,0.33,2.75,ml,22,79,0.1388,0.13,ci,ci38443375,2019-07-04T22:25:05.831Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.74,0.12,26,reviewed,ci,ci
2019-07-04T18:03:18.440Z,35.7481651,-117.541832,2.26,3.02,ml,28,72,0.1739,0.13,ci,ci38443359,2019-07-06T04:27:45.003Z,"13km W of Searles Valley, CA",earthquake,0.26,0.96,0.295,32,reviewed,ci,ci
2019-07-04T18:02:54.030Z,35.611,-117.5921667,1.33,2.67,ml,18,84,0.1087,0.19,ci,ci38443351,2019-07-05T03:17:46.758Z,"8km E of Ridgecrest, CA",earthquake,0.29,0.67,0.18,30,reviewed,ci,ci
2019-07-04T18:00:40.220Z,35.63,-117.5688333,1,2.67,ml,16,120,0.09713,0.14,ci,ci38443335,2019-07-04T22:46:25.988Z,"10km E of Ridgecrest, CA",earthquake,0.29,0.66,0.092,24,reviewed,ci,ci
2019-07-04T17:58:02.620Z,35.7008324,-117.5169983,2.77,3.29,ml,37,61,0.1225,0.2,ci,ci38443319,2019-07-05T01:00:39.319Z,"13km SW of Searles Valley, CA",earthquake,0.22,0.71,0.21,22,reviewed,ci,ci
2019-07-04T17:57:31.430Z,35.661,-117.525,1.44,2.91,ml,22,64,0.09024,0.15,ci,ci38443311,2019-07-05T00:59:09.321Z,"14km ENE of Ridgecrest, CA",earthquake,0.28,0.66,0.133,25,reviewed,ci,ci
2019-07-04T17:52:41.530Z,35.7188333,-117.5401667,1.44,2.94,ml,20,87,0.1465,0.16,ci,ci38443295,2019-07-04T23:29:32.706Z,"13km WSW of Searles Valley, CA",earthquake,0.3,0.7,0.088,28,reviewed,ci,ci
2019-07-04T17:51:46.450Z,35.690834,-117.5391693,0.16,3.39,ml,49,45,0.1215,0.43,ci,ci38443287,2019-07-05T00:54:59.083Z,"15km ENE of Ridgecrest, CA",earthquake,0.35,1.24,0.301,3,reviewed,ci,ci
2019-07-04T17:47:17.570Z,35.7443352,-117.5496674,1.49,3.59,mlr,39,44,0.1728,0.16,ci,ci38443279,2019-07-05T18:25:45.971Z,"13km W of Searles Valley, CA",earthquake,0.21,0.46,0.231,28,reviewed,ci,ci
2019-07-04T17:46:50.080Z,35.6391678,-117.6186676,7.61,3.38,ml,23,74,0.1379,0.16,ci,ci38443271,2019-07-05T00:00:54.438Z,"6km ENE of Ridgecrest, CA",earthquake,0.25,1.54,0.23,13,reviewed,ci,ci
2019-07-04T17:46:03.730Z,35.6414986,-117.6100006,10.16,3.39,ml,21,75,0.1323,0.18,ci,ci38443263,2019-07-04T22:57:59.723Z,"6km ENE of Ridgecrest, CA",earthquake,0.31,0.83,0.12,3,reviewed,ci,ci
2019-07-04T17:44:32.880Z,35.6828346,-117.5118332,1,3.85,mlr,43,46,0.1043,0.19,ci,ci38443255,2019-07-06T06:49:44.310Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.47,0.251,25,reviewed,ci,ci
2019-07-04T17:43:29.450Z,35.6578331,-117.5543365,1.27,3.56,ml,33,74,0.1034,0.22,ci,ci38443247,2019-07-05T22:08:09.040Z,"12km ENE of Ridgecrest, CA",earthquake,0.25,0.71,0.226,7,reviewed,ci,ci
2019-07-04T17:42:53.890Z,35.7285004,-117.5598297,1.83,3.31,ml,28,59,0.1625,0.11,ci,ci38443239,2019-07-05T00:51:08.001Z,"15km WSW of Searles Valley, CA",earthquake,0.24,0.83,0.108,7,reviewed,ci,ci
2019-07-04T17:40:18.530Z,35.7063333,-117.522,2.65,4.13,mlr,29,135,0.1253,0.26,ci,ci38443231,2019-07-06T19:30:09.470Z,"13km WSW of Searles Valley, CA",earthquake,0.38,1.19,0.136,17,reviewed,ci,ci
2019-07-04T17:40:02.200Z,35.7231674,-117.5756683,3.1,3.75,mlr,27,63,0.1647,0.16,ci,ci38443223,2019-07-05T23:51:48.848Z,"14km NE of Ridgecrest, CA",earthquake,0.26,1.03,0.106,7,reviewed,ci,ci
2019-07-04T17:39:35.120Z,35.6233,-117.5795,12.18,4,ml,,139,0.102,1.25,us,us70004a0p,2019-07-06T06:43:39.686Z,"8km E of Ridgecrest, California",earthquake,1.4,7.9,0.273,17,reviewed,ci,ci
2019-07-04T17:37:55.590Z,35.7421667,-117.5531667,4.15,3.91,mlr,25,135,0.08179,0.23,ci,ci38443199,2019-07-06T21:44:20.510Z,"14km WSW of Searles Valley, CA",earthquake,0.37,0.98,0.115,12,reviewed,ci,ci
2019-07-04T17:37:25.670Z,35.6785,-117.4525,15.76,3,mh,13,185,0.09214,0.23,ci,ci37218996,2019-07-06T06:50:47.907Z,"11km SSW of Searles Valley, CA",earthquake,0.81,1.28,,0,reviewed,ci,ci
2019-07-04T17:35:01.660Z,35.644,-117.5671667,4.64,4.49,mlr,41,74,0.103,0.15,ci,ci38443191,2019-07-05T17:48:49.591Z,"10km ENE of Ridgecrest, CA",earthquake,0.15,0.46,0.132,9,reviewed,ci,ci
2019-07-04T17:33:49.040Z,35.7051667,-117.506,10.71,6.4,mw,84,23,0.1237,0.19,ci,ci38443183,2019-07-08T16:16:18.579Z,"12km SW of Searles Valley, CA",earthquake,0.15,0.33,,6,reviewed,ci,ci
2019-07-04T17:09:20.100Z,35.707,-117.4988333,11.55,2.49,ml,32,62,0.1239,0.18,ci,ci38443111,2019-07-05T03:31:46.651Z,"11km SW of Searles Valley, CA",earthquake,0.27,0.81,0.116,25,automatic,ci,ci
2019-07-04T17:02:55.360Z,35.707,-117.5058333,10.28,3.98,mw,77,38,0.1254,0.19,ci,ci38443095,2019-07-07T15:43:47.275Z,"11km SW of Searles Valley, CA",earthquake,0.14,0.36,,6,reviewed,ci,ci
2019-07-04T16:40:24.298Z,0.828,126.9416,43.07,4.6,mb,,38,0.428,0.94,us,us700049xm,2019-07-07T15:36:38.166Z,"47km W of Kota Ternate, Indonesia",earthquake,4.8,5.3,0.078,53,reviewed,us,us
2019-07-04T16:00:23.494Z,69.5751,-144.7359,0,2.5,ml,,,,0.9,ak,ak0198i7y6uv,2019-07-05T13:54:39.040Z,"75km SW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-04T15:05:39.070Z,19.5151,-65.5903,46,2.72,md,11,324,1.303,0.33,pr,pr2019185010,2019-07-05T13:40:37.040Z,"128km NNE of Vieques, Puerto Rico",earthquake,3.84,17.87,0.25,4,reviewed,pr,pr
2019-07-04T12:51:37.569Z,55.465,-135.0371,5,4.3,ml,,,,1.1,ak,ak0198i5vep6,2019-07-05T04:29:30.441Z,"110km W of Craig, Alaska",earthquake,,0,,,reviewed,ak,ak
2019-07-04T11:42:30.073Z,46.2359,150.8147,118.02,4.5,mb,,140,5.598,0.82,us,us700049vj,2019-07-04T11:59:03.040Z,"253km ENE of Kuril'sk, Russia",earthquake,10.8,7.8,0.041,171,reviewed,us,us
2019-07-04T10:46:55.716Z,55.6392,-149.0776,0.6,3.3,ml,,,,0.81,ak,ak0198i4nntq,2019-07-04T10:51:33.086Z,"Gulf of Alaska",earthquake,,144.1,,,automatic,ak,ak
2019-07-04T09:01:57.278Z,-22.5617,-66.209,250.81,4.5,mb,,66,1.859,1.08,us,us700049ui,2019-07-04T09:19:54.040Z,"55km WNW of Abra Pampa, Argentina",earthquake,10.3,9.4,0.108,25,reviewed,us,us
2019-07-04T08:00:13.732Z,57.7084,-153.8036,36,2.8,ml,,,,0.66,ak,ak0198i36p76,2019-07-04T08:49:14.040Z,"21km NNE of Larsen Bay, Alaska",earthquake,,4.3,,,automatic,ak,ak
2019-07-04T07:01:35.069Z,2.4879,127.022,54,4.6,mb,,130,1.739,0.75,us,us700049tq,2019-07-04T07:21:57.040Z,"138km NW of Tobelo, Indonesia",earthquake,4.1,9.1,0.109,25,reviewed,us,us
2019-07-04T06:27:32.020Z,35.9251,54.3827,10,4.7,mb,,79,7.109,0.82,us,us700049tk,2019-07-08T07:29:01.263Z,"27km S of Damghan, Iran",earthquake,8.8,1.9,0.085,42,reviewed,us,us
2019-07-04T06:24:55.302Z,36.2133,54.3611,10,4.2,mb,,184,7.118,0.67,us,us700049ti,2019-07-04T07:06:31.040Z,"5km NNE of Damghan, Iran",earthquake,11.7,2,0.159,11,reviewed,us,us
2019-07-04T06:05:36.840Z,18.8481,-68.116,109,2.99,md,19,169,0.7877,0.61,pr,pr2019185003,2019-07-04T09:54:41.118Z,"42km NE of Punta Cana, Dominican Republic",earthquake,5.21,2.81,0.37,16,reviewed,pr,pr
2019-07-04T04:48:43.880Z,19.3733333,-155.2333333,29.5,3.36,ml,68,49,,0.12,hv,hv71032382,2019-07-04T07:56:02.634Z,"6km S of Volcano, Hawaii",earthquake,0.25,0.33,0.258,36,reviewed,hv,hv
2019-07-04T04:48:08.980Z,17.9443,-65.2741,22,2.46,md,13,336,0.6078,0.38,pr,pr2019185004,2019-07-04T11:02:06.856Z,"26km SE of Esperanza, Puerto Rico",earthquake,3.29,23.37,0.12,6,reviewed,pr,pr
2019-07-04T04:35:13.620Z,19.3795,-155.232,29.85,3.82,ml,68,46,,0.11,hv,hv71032367,2019-07-05T04:36:17.015Z,"5km S of Volcano, Hawaii",earthquake,0.25,0.32,0.254,38,reviewed,hv,hv
2019-07-04T04:30:44.297Z,51.2215,-130.515,10,6.2,mww,,145,1.154,1.52,us,us700049sf,2019-07-07T09:39:02.919Z,"196km WSW of Bella Bella, Canada",earthquake,7,1.9,0.03,108,reviewed,us,us
2019-07-04T04:20:08.583Z,36.6563,70.9494,80.79,4.6,mb,,64,1.04,0.75,us,us700049sa,2019-07-05T04:21:42.323Z,"25km SSE of Jarm, Afghanistan",earthquake,6.7,7.8,0.069,63,reviewed,us,us
2019-07-04T04:19:12.526Z,69.0534,-144.4752,0,2.5,ml,,,,1.05,ak,ak0198i0x19b,2019-07-04T04:32:24.397Z,"112km NNE of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-04T04:11:30.600Z,60.0304,-152.795,91,2.9,ml,,,,0.69,ak,ak0198i0vd0n,2019-07-04T04:25:20.936Z,"50km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-04T04:01:32.766Z,35.377,25.3117,10,4.3,mb,,59,0.356,1.1,us,us700049s5,2019-07-07T21:32:33.155Z,"7km N of Gouvai, Greece",earthquake,6.1,1.9,0.116,21,reviewed,us,us
2019-07-04T03:21:06.652Z,62.9337,-149.486,66.1,2.6,ml,,,,0.63,ak,ak0198i0c0o3,2019-07-04T03:27:43.395Z,"57km SSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-04T02:20:02.525Z,56.0272,-149.781,21.7,3.6,ml,,185,2.278,0.56,us,us700049r0,2019-07-04T02:45:52.040Z,"253km SE of Kodiak, Alaska",earthquake,8,10.2,0.049,54,reviewed,us,us
2019-07-04T02:17:58.607Z,28.5132,104.8625,10,5.2,mww,,40,7.209,0.84,us,us700049qz,2019-07-05T08:16:40.989Z,"9km SW of Changning, China",earthquake,8.3,1.8,0.066,22,reviewed,us,us
2019-07-04T02:13:48.369Z,56.1352,-149.7844,0,2.5,ml,,,,0.7,ak,ak0198hzp3kt,2019-07-04T02:18:02.873Z,"243km SE of Kodiak, Alaska",earthquake,,135.6,,,automatic,ak,ak
2019-07-04T01:53:34.442Z,55.9802,-149.7502,0.7,3.1,ml,,,,0.67,ak,ak0198hzc847,2019-07-04T01:58:08.497Z,"258km SE of Kodiak, Alaska",earthquake,,206.5,,,automatic,ak,ak
2019-07-04T00:12:12.416Z,-19.336,-69.4402,106.45,4.3,mb,,100,0.404,1.03,us,us700049pz,2019-07-04T00:27:53.040Z,"122km NE of Iquique, Chile",earthquake,3.5,6,0.133,16,reviewed,us,us
2019-07-04T00:01:54.595Z,-31.8427,-69.5458,117.86,4.4,mb,,68,0.791,0.88,us,us700049pt,2019-07-04T00:56:35.040Z,"58km SSW of Calingasta, Argentina",earthquake,5.6,4.6,0.19,8,reviewed,us,us
2019-07-03T23:33:55.880Z,19.6256,-65.2858,50,3.11,md,5,329,1.5867,0.26,pr,pr2019184012,2019-07-04T06:41:17.609Z,"144km NNE of Vieques, Puerto Rico",earthquake,3.8,17.69,0.25,4,reviewed,pr,pr
2019-07-03T22:57:58.395Z,-23.7023,179.9458,569.13,4.5,mb,,124,12.553,0.63,us,us700049p8,2019-07-03T23:14:29.040Z,"South of the Fiji Islands",earthquake,14,8.5,0.082,44,reviewed,us,us
2019-07-03T22:47:02.491Z,69.2181,-144.628,14,2.8,ml,,,,0.89,ak,ak0198go9gx9,2019-07-04T01:07:29.040Z,"109km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-03T22:42:35.434Z,44.5362,-128.7848,10,3.7,mb,,207,3.498,0.78,us,us700049ns,2019-07-03T23:19:18.040Z,"Off the coast of Oregon",earthquake,6.3,2,0.19,7,reviewed,us,us
2019-07-03T22:34:45.015Z,60.3011,-151.3211,46.8,2.9,ml,,,,0.62,ak,ak0198go6ryi,2019-07-04T00:01:18.791Z,"7km S of Cohoe, Alaska",earthquake,,1,,,automatic,ak,ak
2019-07-03T22:32:31.692Z,44.4873,-128.9323,10,4.1,mb,,216,3.592,0.76,us,us700049nv,2019-07-03T23:44:19.040Z,"Off the coast of Oregon",earthquake,5.7,2,0.157,11,reviewed,us,us
2019-07-03T22:29:26.084Z,60.33,-151.3099,59.4,4.7,ml,,,,0.86,ak,ak0198go5nyc,2019-07-06T21:49:36.369Z,"4km S of Cohoe, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T20:11:33.567Z,69.1528,-147.8031,35,2.8,ml,,,,0.96,ak,ak0198gmuyo7,2019-07-03T20:23:55.900Z,"124km S of Prudhoe Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-03T20:11:13.667Z,69.1437,-144.644,13.1,3.4,ml,,,,0.61,ak,ak0198gmuwzo,2019-07-04T01:54:46.188Z,"117km SSW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-03T19:32:29.341Z,32.8994,91.956,38.63,4.2,mb,,133,3.264,0.68,us,us700049k6,2019-07-03T20:42:38.040Z,"68km NNE of Pagnag, China",earthquake,12.1,8.9,0.112,22,reviewed,us,us
2019-07-03T19:31:01.760Z,48.9301666666667,-125.963333333333,4.98,2.66,ml,16,197,,1.19,uw,uw61533081,2019-07-04T14:32:39.100Z,"25km S of Tofino, Canada",earthquake,4.71,99,0.171432981920882,5,reviewed,uw,uw
2019-07-03T19:06:03.899Z,56.1595,163.9419,10,4.9,mb,,113,4.398,0.77,us,us700049jc,2019-07-03T20:32:01.040Z,"91km E of Ust'-Kamchatsk Staryy, Russia",earthquake,9.7,1.8,0.027,444,reviewed,us,us
2019-07-03T18:40:29.670Z,46.867,-112.5251667,13.23,2.87,ml,18,102,0.126,0.13,mb,mb80350679,2019-07-03T19:43:30.230Z,"15km SE of Lincoln, Montana",earthquake,0.33,0.74,0.211,26,reviewed,mb,mb
2019-07-03T18:23:22.458Z,-22.2589,-179.4504,574.55,4.5,mb,,70,5.067,1.19,us,us700049ja,2019-07-03T20:48:13.040Z,"194km SSW of Ndoi Island, Fiji",earthquake,14.1,8.4,0.091,35,reviewed,us,us
2019-07-03T17:47:21.810Z,18.5878,-64.5295,106,3.18,md,4,345,1.3925,0.19,pr,pr2019184009,2019-07-03T18:54:03.359Z,"21km NNE of Road Town, British Virgin Islands",earthquake,7.75,8.98,0.18,4,reviewed,pr,pr
2019-07-03T17:41:14.498Z,61.1594,-152.5817,9.9,2.6,ml,,,,0.73,ak,ak0198gl91fd,2019-07-03T21:47:51.130Z,"93km N of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-03T17:15:54.242Z,69.1847,-144.6349,1.3,2.6,ml,,,,0.85,ak,ak0198gl3k3c,2019-07-03T17:22:27.747Z,"112km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-03T15:31:44.691Z,69.1349,-144.6641,11.3,2.5,ml,,,,0.64,ak,ak0198gk03lk,2019-07-03T21:01:38.040Z,"117km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-03T15:15:19.694Z,44.3876,-129.1115,10,4.1,mb,,220,3.703,0.86,us,us700049b3,2019-07-03T20:54:52.040Z,"Off the coast of Oregon",earthquake,11.2,2,0.123,18,reviewed,us,us
2019-07-03T14:56:01.286Z,60.0476,-139.7184,7.6,2.5,ml,,,,1,ak,ak0198gjju9u,2019-07-03T19:01:49.335Z,"55km N of Yakutat, Alaska",ice quake,,0.2,,,automatic,ak,ak
2019-07-03T14:18:55.196Z,0.8284,123.1096,64.85,4.6,mb,,106,1.888,0.78,us,us700049a3,2019-07-04T06:38:16.040Z,"19km WSW of Boroko, Indonesia",earthquake,7.8,9,0.101,29,reviewed,us,us
2019-07-03T13:31:26.659Z,-19.0927,169.323,193.49,4.6,mb,,82,4.007,0.82,us,us7000499h,2019-07-04T06:33:59.040Z,"50km N of Isangel, Vanuatu",earthquake,11.9,8.3,0.093,34,reviewed,us,us
2019-07-03T13:26:39.072Z,44.4269,-128.98,10,3.8,mb,,203,3.616,0.79,us,us70004997,2019-07-04T06:27:43.040Z,"Off the coast of Oregon",earthquake,9.8,2,0.117,19,reviewed,us,us
2019-07-03T13:17:24.430Z,41.3181667,-126.7893333,9.62,3.12,md,15,306,2.04,0.13,nc,nc73205546,2019-07-04T04:06:02.447Z,"221km WSW of Crescent City, CA",earthquake,1.25,31.61,0.186,23,reviewed,nc,nc
2019-07-03T12:37:52.493Z,62.1487,-147.9198,19.1,2.7,ml,,,,0.74,ak,ak0198gi93o7,2019-07-04T03:30:06.802Z,"62km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
